"Name","Model","log_BF","BF","df","df_diff","Chi2","p","iv","dv","dframe"
"..2","lmerModLmerTest",0.424422798238083,1.52870779212973,5,2,19.4113750171018,6.09359339663054e-05,"mo_ep_mean_speed_sd","arousal","3000"
"..3","lmerModLmerTest",5.56655916897762,261.532659590408,7,2,29.6956477585809,3.56182043270936e-07,"mo_ep_mean_speed_sd","arousal","3000"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"mo_ep_sd_abs_jerk_sd","arousal","3000"
"..2","lmerModLmerTest",-6.28164854271199,0.00187031475759178,5,2,5.99923233520167,0.0498061819257297,"mo_ep_sd_abs_jerk_sd","arousal","3000"
"..3","lmerModLmerTest",-4.33679097970889,0.0130784298826796,7,2,9.88894746120786,0.00712266211698398,"mo_ep_sd_abs_jerk_sd","arousal","3000"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"mo_ep_mean_angle_mean","arousal","3000"
"..2","lmerModLmerTest",-3.49789691919796,0.030260957787247,5,2,11.5667355822297,0.00307833075641286,"mo_ep_mean_angle_mean","arousal","3000"
"..3","lmerModLmerTest",1.20682756860697,3.34286281000307,7,2,20.9761845578396,2.78663057294021e-05,"mo_ep_mean_angle_mean","arousal","3000"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"mo_ep_sd_angle_mean","arousal","3000"
"..2","lmerModLmerTest",-7.20912744083398,0.000739802395277966,5,2,4.14427453895769,0.125916376683253,"mo_ep_sd_angle_mean","arousal","3000"
"..3","lmerModLmerTest",0.511426468023274,1.66766837466725,7,2,19.5853823566722,5.58583699793314e-05,"mo_ep_sd_angle_mean","arousal","3000"
