"AIC","BIC","R2_conditional","R2_marginal","ICC","RMSE","Sigma","dv","iv","dframe","Log_loss","Score_log","Score_spherical"
3111.18631460627,3181.96696793294,0.479883746257736,0.034505156763632,0.461295668862592,0.206873544881466,1,"stress","trial_mean_angle_mean","by_sample_iqr_out2.5",0.155268817812992,-24.1012402087411,0.00527589476067363
3111.83696342233,3182.61761674899,NA,0.069560069014507,NA,0.207584140179153,1,"stress","trial_sd_angle_mean","by_sample_iqr_out2.5",0.156392854763029,-24.1170321183042,0.00515915522553551
3113.11115569394,3183.8918090206,0.480395206502615,0.0368853806806337,0.460495372955101,0.207468342600974,1,"stress","trial_mean_angle_sd","by_sample_iqr_out2.5",0.156370027730866,-24.1136391585608,0.00523650588618231
3112.89871455417,3183.67936788083,0.481923790412758,0.0378733291340628,0.461530144340598,0.207354956439657,1,"stress","trial_sd_angle_sd","by_sample_iqr_out2.5",0.156032105333754,-24.1121447218315,0.00516898760883918
3112.56727428763,3183.34792761429,NA,0.0595380340139366,NA,0.207461798343768,1,"stress","trial_sd_x_flips","by_sample_iqr_out2.5",0.156488120031655,-24.141257290655,0.00532563366942113
3108.42734730008,3179.20800062674,NA,0.0597343926319596,NA,0.207264394464408,1,"stress","trial_sd_y_flips","by_sample_iqr_out2.5",0.156255267160791,-24.1727267398508,0.00516602562829094
80846.3543776665,80925.1339596615,0.536439616493975,0.0131716761903263,0.53025225125639,16.0770716129621,16.2342505025066,"arousal","clicks","by_sample_iqr_out3.5",NA,NA,NA
80841.2744434802,80920.0540254752,NA,0.0287397072859698,NA,16.1070834547505,16.2482375450131,"arousal","task_angle_sd","by_sample_iqr_out3.5",NA,NA,NA
80819.7806881655,80898.5602701604,0.54167339742984,0.0154072172686395,0.534501358725466,16.0007176771659,16.1801153080366,"arousal","task_x_flips","by_sample_iqr_out3.5",NA,NA,NA
80830.4322378266,80909.2118198215,0.537942677522906,0.013496386004231,0.531621257214091,16.0194111892231,16.1955650764064,"arousal","task_y_flips","by_sample_iqr_out3.5",NA,NA,NA
80802.897457905,80881.6770398999,0.545446926177371,0.0131131439213482,0.539407105259488,15.9429289330469,16.1371735717974,"arousal","trial_mean_duration","by_sample_iqr_out3.5",NA,NA,NA
80841.2429208791,80920.0225028741,0.537696613567328,0.0130946907353545,0.531562570296496,16.0435696719151,16.2133533355082,"arousal","trial_sd_duration","by_sample_iqr_out3.5",NA,NA,NA
80789.7804073787,80868.5599893737,0.545405071149656,0.0172250647993285,0.537437400397761,15.9625011581905,16.1456590060453,"arousal","trial_mean_trial_move_offset","by_sample_iqr_out3.5",NA,NA,NA
80845.8793077654,80924.6588897604,0.536508972458039,0.0130915080818217,0.530360685577738,16.0834781067458,16.2376119595778,"arousal","trial_sd_trial_move_offset","by_sample_iqr_out3.5",NA,NA,NA
